Frame,Queue,Moving
251,0.26530,0.05404
252,0.32165,0.06039
253,0.37799,0.06039
254,0.32165,0.06151
255,0.32165,0.06151
256,0.32165,0.06151
257,0.37799,0.06675
258,0.37799,0.06675
259,0.34163,0.06675
260,0.34021,0.03551
261,0.34021,0.03603
262,0.34021,0.03603
263,0.37862,0.03722
264,0.37862,0.03722
265,0.37862,0.03722
266,0.37862,0.03722
267,0.37862,0.03722
268,0.37862,0.03722
269,0.37862,0.03722
270,0.37116,0.05754
271,0.31510,0.05993
272,0.27719,0.05754
273,0.29781,0.05560
274,0.27719,0.05024
275,0.33325,0.06187
276,0.31510,0.06187
277,0.31510,0.06187
278,0.31510,0.05993
279,0.31510,0.05993
280,0.37004,0.03194
281,0.37004,0.03194
282,0.37004,0.03194
283,0.37004,0.03194
284,0.37004,0.03194
285,0.37004,0.03194
286,0.37004,0.03194
287,0.37004,0.03194
288,0.37004,0.03194
289,0.37004,0.03194
290,0.33059,0.01724
291,0.33059,0.01778
292,0.33059,0.01778
293,0.36870,0.01778
294,0.36870,0.01822
295,0.36870,0.01822
296,0.36870,0.01822
297,0.36870,0.01822
298,0.36870,0.01822
299,0.36870,0.01822
300,0.36666,0.04668
301,0.36666,0.04668
302,0.36666,0.04668
303,0.32892,0.04457
304,0.36666,0.04254
305,0.36666,0.04668
306,0.33117,0.04149
307,0.36666,0.04668
308,0.36666,0.04668
309,0.36666,0.04668
310,0.37539,0.03096
311,0.37539,0.03096
312,0.37539,0.03096
313,0.37539,0.03096
314,0.37539,0.03096
315,0.37539,0.03096
316,0.37539,0.03096
317,0.37539,0.03096
318,0.37539,0.03096
319,0.37539,0.03096
320,0.37118,0.06593
321,0.37118,0.07700
322,0.37118,0.07700
323,0.37118,0.07700
324,0.37118,0.07700
325,0.37118,0.07700
326,0.37118,0.07700
327,0.37118,0.07700
328,0.37118,0.07700
329,0.37118,0.07700
330,0.37790,0.05048
331,0.37790,0.05048
332,0.37790,0.05048
333,0.37790,0.05048
334,0.37790,0.05048
335,0.37790,0.05048
336,0.37790,0.05048
337,0.37790,0.05048
338,0.37790,0.05048
339,0.37790,0.05048
340,0.38647,0.04565
341,0.38647,0.04565
342,0.38647,0.04565
343,0.35093,0.04212
344,0.38647,0.04212
345,0.38647,0.04565
346,0.38647,0.04565
347,0.38647,0.04565
348,0.38647,0.04565
349,0.38647,0.04565
350,0.40820,0.10542
351,0.37057,0.10863
352,0.37057,0.10863
353,0.40820,0.10542
354,0.37057,0.10542
355,0.34887,0.09614
356,0.40820,0.10863
357,0.37212,0.10252
358,0.37212,0.10252
359,0.34887,0.10252
360,0.35968,0.08691
361,0.30534,0.07847
362,0.32379,0.07847
363,0.32379,0.07847
364,0.32379,0.07847
365,0.32379,0.07847
366,0.32379,0.08324
367,0.32379,0.08324
368,0.26782,0.07749
369,0.24937,0.07272
370,0.33579,0.08103
371,0.33579,0.08295
372,0.35362,0.07895
373,0.30414,0.07703
374,0.30414,0.07703
375,0.30414,0.07642
376,0.27975,0.07895
377,0.27975,0.07834
378,0.27975,0.07834
379,0.27975,0.07642
380,0.34956,0.04959
381,0.34956,0.04992
382,0.34956,0.04992
383,0.38801,0.05116
384,0.34956,0.04959
385,0.34956,0.04992
386,0.34956,0.04992
387,0.34956,0.04992
388,0.33183,0.04959
389,0.34956,0.04959
390,0.38984,0.04023
391,0.38984,0.04023
392,0.38984,0.04023
393,0.38984,0.04023
394,0.38984,0.04023
395,0.38984,0.04023
396,0.38984,0.04023
397,0.38984,0.04023
398,0.38984,0.04023
399,0.38984,0.04023
400,0.38924,0.06193
401,0.38924,0.06193
402,0.38924,0.06193
403,0.38924,0.06193
404,0.38924,0.06193
405,0.38924,0.06193
406,0.38924,0.06193
407,0.38924,0.06193
408,0.38924,0.06193
409,0.38924,0.06193
410,0.39322,0.03519
411,0.39322,0.03519
412,0.39322,0.03519
413,0.39322,0.03519
414,0.39322,0.03519
415,0.39322,0.03519
416,0.39322,0.03519
417,0.39322,0.03519
418,0.39322,0.03519
419,0.39322,0.03519
420,0.39934,0.08838
421,0.39934,0.08838
422,0.39934,0.08838
423,0.39934,0.08838
424,0.39934,0.08838
425,0.39934,0.08838
426,0.39934,0.08838
427,0.39934,0.08838
428,0.39934,0.08838
429,0.39934,0.08838
430,0.36788,0.05644
431,0.38587,0.05644
432,0.36788,0.05644
433,0.42382,0.05719
434,0.42382,0.05719
435,0.42382,0.05719
436,0.42382,0.05719
437,0.42382,0.05719
438,0.42382,0.05719
439,0.42382,0.05719
440,0.44425,0.04731
441,0.44425,0.04731
442,0.44425,0.04731
443,0.44425,0.04731
444,0.44425,0.04731
445,0.44425,0.04731
446,0.44425,0.04731
447,0.44425,0.04731
448,0.44425,0.04731
449,0.44425,0.04731
450,0.45776,0.07502
451,0.45776,0.07502
452,0.45776,0.07502
453,0.45776,0.07502
454,0.45776,0.07502
455,0.45776,0.07502
456,0.45776,0.07502
457,0.45776,0.07502
458,0.45776,0.07502
459,0.45776,0.07502
460,0.46306,0.04196
461,0.46306,0.04196
462,0.46306,0.04196
463,0.46306,0.04196
464,0.46306,0.04196
465,0.46306,0.04196
466,0.46306,0.04196
467,0.46306,0.04196
468,0.46306,0.04196
469,0.46306,0.04196
470,0.41580,0.07582
471,0.41580,0.07482
472,0.42927,0.07582
473,0.47183,0.07918
474,0.47183,0.07918
475,0.47183,0.07918
476,0.47183,0.07582
477,0.47183,0.07918
478,0.47183,0.07918
479,0.47183,0.07918
480,0.47240,0.04161
481,0.47240,0.04161
482,0.47240,0.04161
483,0.47240,0.04161
484,0.47240,0.04161
485,0.47240,0.04161
486,0.47240,0.04161
487,0.47240,0.04161
488,0.47240,0.04161
489,0.47240,0.04161
490,0.46975,0.02823
491,0.46975,0.02823
492,0.46975,0.02823
493,0.46975,0.02823
494,0.46975,0.02823
495,0.46975,0.02823
496,0.46975,0.02708
497,0.46975,0.02823
498,0.41337,0.02708
499,0.41337,0.02708
500,0.42709,0.06984
501,0.42709,0.06984
502,0.42709,0.06984
503,0.42709,0.06984
504,0.42709,0.06984
505,0.42709,0.06984
506,0.42709,0.07221
507,0.42709,0.07221
508,0.42709,0.07221
509,0.47031,0.07430
510,0.42861,0.10249
511,0.42861,0.10308
512,0.42861,0.10308
513,0.42861,0.10308
514,0.42861,0.10308
515,0.42861,0.10308
516,0.42861,0.10308
517,0.42861,0.10308
518,0.42861,0.10308
519,0.42861,0.10308
520,0.47726,0.18052
521,0.48641,0.17513
522,0.48641,0.17513
523,0.47726,0.18052
524,0.47726,0.18052
525,0.47726,0.18052
526,0.47726,0.18052
527,0.47726,0.18052
528,0.47726,0.17513
529,0.41925,0.17458
530,0.56907,0.12307
531,0.56907,0.12307
532,0.56907,0.12307
533,0.56907,0.12307
534,0.56907,0.12307
535,0.56907,0.12307
536,0.56907,0.10427
537,0.56907,0.12307
538,0.56907,0.12307
539,0.56907,0.12307
540,0.56857,0.09227
541,0.56857,0.09227
542,0.56857,0.09227
543,0.56857,0.09227
544,0.56857,0.09227
545,0.56857,0.09227
546,0.56857,0.09227
547,0.56857,0.09227
548,0.56857,0.09227
549,0.56857,0.09227
550,0.56026,0.16476
551,0.56026,0.16476
552,0.56026,0.16476
553,0.56026,0.16476
554,0.56026,0.16476
555,0.56026,0.16476
556,0.56026,0.16476
557,0.56026,0.16476
558,0.56026,0.16476
559,0.56026,0.16476
560,0.53737,0.12963
561,0.53737,0.12963
562,0.53737,0.12963
563,0.53737,0.12963
564,0.53737,0.12963
565,0.53737,0.12963
566,0.53737,0.12963
567,0.53737,0.12963
568,0.53737,0.12963
569,0.53737,0.12963
570,0.53406,0.15482
571,0.53406,0.15482
572,0.53406,0.15482
573,0.53406,0.15482
574,0.53406,0.15482
575,0.53406,0.15482
576,0.53406,0.15482
577,0.53406,0.15482
578,0.53406,0.15482
579,0.53406,0.15482
580,0.45875,0.13034
581,0.46691,0.12763
582,0.46691,0.13402
583,0.52085,0.13402
584,0.52085,0.13534
585,0.55828,0.13534
586,0.55828,0.13534
587,0.55828,0.13534
588,0.49726,0.13534
589,0.55828,0.13534
590,0.51673,0.13117
591,0.50917,0.13379
592,0.50917,0.13379
593,0.57016,0.13532
594,0.57016,0.13532
595,0.57016,0.13532
596,0.57016,0.13532
597,0.57016,0.13532
598,0.57016,0.13532
599,0.57016,0.13532
600,0.56833,0.20193
601,0.56833,0.20461
602,0.56833,0.20461
603,0.63196,0.20899
604,0.63196,0.20899
605,0.56833,0.20899
606,0.63196,0.20899
607,0.63196,0.20899
608,0.63196,0.20461
609,0.57674,0.20193
610,0.68376,0.22761
611,0.68376,0.22761
612,0.68376,0.22761
613,0.68376,0.22761
614,0.68376,0.22761
615,0.68376,0.22761
616,0.68376,0.22761
617,0.68376,0.22761
618,0.68376,0.22761
619,0.68376,0.22761
620,0.66100,0.26970
621,0.66100,0.27056
622,0.64909,0.26970
623,0.64909,0.26970
624,0.72360,0.26970
625,0.72360,0.28190
626,0.72360,0.28190
627,0.72360,0.28190
628,0.72360,0.28190
629,0.72360,0.28190
630,0.66959,0.21074
631,0.66959,0.20792
632,0.66959,0.20792
633,0.68003,0.20792
634,0.66959,0.20792
635,0.74623,0.21787
636,0.74623,0.21787
637,0.74623,0.21787
638,0.74623,0.21787
639,0.68003,0.21074
640,0.68732,0.17988
641,0.68732,0.18386
642,0.68732,0.18386
643,0.67640,0.18860
644,0.75441,0.18860
645,0.75441,0.18860
646,0.75441,0.17988
647,0.75441,0.18860
648,0.75441,0.18860
649,0.75441,0.18860
650,0.75934,0.17624
651,0.68098,0.17624
652,0.69313,0.17624
653,0.69313,0.18404
654,0.68111,0.13877
655,0.68111,0.17624
656,0.69313,0.13394
657,0.69313,0.13394
658,0.69313,0.13394
659,0.69313,0.17624
660,0.68750,0.16556
661,0.68750,0.16556
662,0.69968,0.16805
663,0.68750,0.16805
664,0.68750,0.16556
665,0.69968,0.16805
666,0.69968,0.16556
667,0.69968,0.16556
668,0.69968,0.16556
669,0.76601,0.17112
670,0.76280,0.18560
671,0.76280,0.18560
672,0.76280,0.18560
673,0.76280,0.18560
674,0.76280,0.18560
675,0.76280,0.18560
676,0.76280,0.18560
677,0.76280,0.18560
678,0.76280,0.18560
679,0.76280,0.18560
680,0.76661,0.15600
681,0.76661,0.15600
682,0.76661,0.15600
683,0.76661,0.15600
684,0.76661,0.15600
685,0.76661,0.15600
686,0.76661,0.15600
687,0.76661,0.15600
688,0.70009,0.15600
689,0.76661,0.15600
690,0.76710,0.13169
691,0.76710,0.13169
692,0.76710,0.13169
693,0.76710,0.13169
694,0.76710,0.13169
695,0.76710,0.13169
696,0.76710,0.13169
697,0.76710,0.13169
698,0.76710,0.13169
699,0.76710,0.13169
700,0.76163,0.13508
701,0.76163,0.13508
702,0.76163,0.13508
703,0.76163,0.13508
704,0.76163,0.13508
705,0.76163,0.13508
706,0.76163,0.13508
707,0.76163,0.13508
708,0.76163,0.13508
709,0.76163,0.13508
710,0.68969,0.09424
711,0.70007,0.09424
712,0.70007,0.10151
713,0.70007,0.10151
714,0.68969,0.09424
715,0.70007,0.10151
716,0.68969,0.09424
717,0.76692,0.10518
718,0.76692,0.10518
719,0.76692,0.10518
720,0.77079,0.12703
721,0.77079,0.12703
722,0.77079,0.12703
723,0.77079,0.12703
724,0.77079,0.12703
725,0.77079,0.12703
726,0.77079,0.12703
727,0.77079,0.12703
728,0.77079,0.12703
729,0.77079,0.12703
730,0.69564,0.06361
731,0.69564,0.05955
732,0.69564,0.05955
733,0.69564,0.06859
734,0.77405,0.06859
735,0.69564,0.05955
736,0.77405,0.06859
737,0.77405,0.06859
738,0.77405,0.06859
739,0.77405,0.06859
740,0.69456,0.04307
741,0.70774,0.04480
742,0.70774,0.04480
743,0.77277,0.04805
744,0.77277,0.04805
745,0.77277,0.04805
746,0.77277,0.04805
747,0.77277,0.04805
748,0.77277,0.04805
749,0.77277,0.04805
750,0.72479,0.05131
751,0.64640,0.05583
752,0.72479,0.05583
753,0.72479,0.05583
754,0.72479,0.05583
755,0.72479,0.05583
756,0.72479,0.05583
757,0.72479,0.05583
758,0.72479,0.05583
759,0.72479,0.05583
760,0.77354,0.03096
761,0.77354,0.03096
762,0.77354,0.03096
763,0.77354,0.03096
764,0.77354,0.03096
765,0.77354,0.03096
766,0.77354,0.03096
767,0.77354,0.03096
768,0.77354,0.03096
769,0.77354,0.03096
770,0.77645,0.07218
771,0.77645,0.07218
772,0.77645,0.07218
773,0.77645,0.07218
774,0.77645,0.07218
775,0.77645,0.07218
776,0.77645,0.07218
777,0.77645,0.07218
778,0.77645,0.07218
779,0.77645,0.07218
780,0.77725,0.03449
781,0.77725,0.03597
782,0.72325,0.03541
783,0.64181,0.03541
784,0.64181,0.03393
785,0.69581,0.03591
786,0.69581,0.03591
787,0.64181,0.03541
788,0.64181,0.03541
789,0.64181,0.03541
790,0.69601,0.03214
791,0.61485,0.03214
792,0.61485,0.03350
793,0.69362,0.03484
794,0.69362,0.03484
795,0.69362,0.03484
796,0.69362,0.03484
797,0.69362,0.03484
798,0.69362,0.03484
799,0.69362,0.03484
800,0.77319,0.09795
801,0.77319,0.09795
802,0.77319,0.09795
803,0.77319,0.09795
804,0.77319,0.09795
805,0.77319,0.09795
806,0.77319,0.09795
807,0.77319,0.09795
808,0.77319,0.09795
809,0.77319,0.09795
810,0.77391,0.08717
811,0.77391,0.08717
812,0.77391,0.08717
813,0.77391,0.08717
814,0.77391,0.08717
815,0.77391,0.08717
816,0.77391,0.08717
817,0.77391,0.08717
818,0.77391,0.08717
819,0.77391,0.08717
820,0.80760,0.13964
821,0.80760,0.13964
822,0.74231,0.12893
823,0.74231,0.12893
824,0.74231,0.12893
825,0.74231,0.12893
826,0.74231,0.12893
827,0.74231,0.12893
828,0.74231,0.12893
829,0.74231,0.12893
830,0.81257,0.08833
831,0.81257,0.08833
832,0.81257,0.08833
833,0.81257,0.08833
834,0.81257,0.08833
835,0.81257,0.08833
836,0.81257,0.08833
837,0.81257,0.08833
838,0.81257,0.08833
839,0.81257,0.08833
840,0.73719,0.04920
841,0.75451,0.04419
842,0.81868,0.05080
843,0.75451,0.04920
844,0.73719,0.04419
845,0.73719,0.04920
846,0.81868,0.05080
847,0.81868,0.05080
848,0.81868,0.05080
849,0.81868,0.05080
850,0.75933,0.06927
851,0.75933,0.06398
852,0.75933,0.06398
853,0.75933,0.06398
854,0.75933,0.06398
855,0.75933,0.06398
856,0.75933,0.06927
857,0.75933,0.06927
858,0.74362,0.06398
859,0.75933,0.06927
860,0.82934,0.05992
861,0.82934,0.05992
862,0.82934,0.05992
863,0.82934,0.05992
864,0.82934,0.05992
865,0.82934,0.05992
866,0.82934,0.05992
867,0.82934,0.05992
868,0.82934,0.05992
869,0.82934,0.05992
870,0.75493,0.08252
871,0.75493,0.07418
872,0.73764,0.08252
873,0.75493,0.07418
874,0.75493,0.08252
875,0.73764,0.08252
876,0.81941,0.08651
877,0.81941,0.08651
878,0.81941,0.08651
879,0.81941,0.08651
880,0.81548,0.08732
881,0.81548,0.08732
882,0.81548,0.08732
883,0.81548,0.08732
884,0.81548,0.08732
885,0.81548,0.08732
886,0.81548,0.08732
887,0.81548,0.08732
888,0.81548,0.08732
889,0.81548,0.08732
890,0.81500,0.05492
891,0.81500,0.05492
892,0.81500,0.05492
893,0.75204,0.04482
894,0.75204,0.04482
895,0.75204,0.05492
896,0.81500,0.05492
897,0.81500,0.05492
898,0.81500,0.05492
899,0.81500,0.05492
900,0.83929,0.05946
901,0.83929,0.05946
902,0.77054,0.04796
903,0.77054,0.04796
904,0.77054,0.04796
905,0.77054,0.04673
906,0.68879,0.04673
907,0.77054,0.04796
908,0.68498,0.05618
909,0.76673,0.05741
910,0.83514,0.06118
911,0.75383,0.06118
912,0.83514,0.06435
913,0.83514,0.06118
914,0.83514,0.06435
915,0.83514,0.06435
916,0.83514,0.06435
917,0.83514,0.06435
918,0.83514,0.06435
919,0.83514,0.06435
920,0.79467,0.06202
921,0.79467,0.06202
922,0.79467,0.06202
923,0.79467,0.06202
924,0.79467,0.06202
925,0.79467,0.06202
926,0.79467,0.06042
927,0.71294,0.06202
928,0.79467,0.06202
929,0.79467,0.06202
930,0.79099,0.04336
931,0.79099,0.04738
932,0.79099,0.04738
933,0.79099,0.04738
934,0.79099,0.04738
935,0.79099,0.04738
936,0.79099,0.04738
937,0.79099,0.04738
938,0.79099,0.04738
939,0.79099,0.04738
940,0.70849,0.02699
941,0.73230,0.02653
942,0.70849,0.02699
943,0.73230,0.02653
944,0.73230,0.02653
945,0.70849,0.02653
946,0.70849,0.02653
947,0.73230,0.02653
948,0.73230,0.02699
949,0.73230,0.02653
950,0.67480,0.02511
951,0.67480,0.02473
952,0.67480,0.02473
953,0.65081,0.02473
954,0.65081,0.02473
955,0.67480,0.02473
956,0.67480,0.02473
957,0.73260,0.02638
958,0.73260,0.02638
959,0.73260,0.02638
960,0.79189,0.04836
961,0.79189,0.04836
962,0.79189,0.04836
963,0.79189,0.04836
964,0.79189,0.04836
965,0.79189,0.04836
966,0.79189,0.04836
967,0.79189,0.04836
968,0.79189,0.04836
969,0.79189,0.04836
970,0.73176,0.03389
971,0.73176,0.03218
972,0.73176,0.03218
973,0.73176,0.03218
974,0.78856,0.03532
975,0.78856,0.03532
976,0.78856,0.03532
977,0.78856,0.03532
978,0.78856,0.03532
979,0.73176,0.03218
980,0.73096,0.06954
981,0.73096,0.06450
982,0.73096,0.06954
983,0.73096,0.06954
984,0.73096,0.06450
985,0.70583,0.06450
986,0.73096,0.06450
987,0.73096,0.06954
988,0.73096,0.06954
989,0.64715,0.06282
990,0.79491,0.05099
991,0.79491,0.05099
992,0.79491,0.05099
993,0.79491,0.05099
994,0.79491,0.05099
995,0.79491,0.05099
996,0.79491,0.05099
997,0.79491,0.05099
998,0.79491,0.05099
999,0.79491,0.05099
1000,0.79586,0.03180
1001,0.79586,0.03180
1002,0.79586,0.03180
1003,0.79586,0.03180
1004,0.79586,0.03180
1005,0.79586,0.03180
1006,0.79586,0.03073
1007,0.79586,0.03180
1008,0.73782,0.02960
1009,0.73782,0.03017
1010,0.78775,0.06187
1011,0.78775,0.06187
1012,0.78775,0.06187
1013,0.78775,0.05721
1014,0.73083,0.05721
1015,0.73083,0.05721
1016,0.73083,0.05721
1017,0.73083,0.05721
1018,0.73083,0.05721
1019,0.73083,0.05721
1020,0.78971,0.02773
1021,0.78971,0.02773
1022,0.78971,0.02773
1023,0.78971,0.02773
1024,0.78971,0.02580
1025,0.73245,0.02773
1026,0.78971,0.02773
1027,0.78971,0.02773
1028,0.78971,0.02773
1029,0.78971,0.02773
1030,0.78967,0.01888
1031,0.73216,0.01888
1032,0.73216,0.01888
1033,0.73216,0.01888
1034,0.73216,0.01888
1035,0.73216,0.01888
1036,0.73216,0.01888
1037,0.73216,0.01888
1038,0.73216,0.01888
1039,0.73216,0.01888
1040,0.78903,0.04561
1041,0.78903,0.04561
1042,0.78903,0.04561
1043,0.78903,0.04561
1044,0.78903,0.04561
1045,0.78903,0.04561
1046,0.78903,0.04561
1047,0.78903,0.04561
1048,0.78903,0.04561
1049,0.78903,0.04561
1050,0.78898,0.02443
1051,0.78898,0.02567
1052,0.78898,0.02567
1053,0.78898,0.02567
1054,0.78898,0.02567
1055,0.78898,0.02567
1056,0.78898,0.02567
1057,0.78898,0.02567
1058,0.78898,0.02567
1059,0.78898,0.02567
1060,0.78216,0.05868
1061,0.78216,0.05868
1062,0.78216,0.05868
1063,0.78216,0.05868
1064,0.78216,0.05868
1065,0.78216,0.05868
1066,0.78216,0.05868
1067,0.78216,0.05868
1068,0.78216,0.05868
1069,0.78216,0.05868
1070,0.78552,0.03295
1071,0.78552,0.03295
1072,0.78552,0.03295
1073,0.78552,0.03295
1074,0.78552,0.03295
1075,0.78552,0.03295
1076,0.78552,0.03295
1077,0.78552,0.02955
1078,0.71426,0.02955
1079,0.71426,0.02955
1080,0.78634,0.02447
1081,0.78634,0.02447
1082,0.78634,0.02447
1083,0.78634,0.02447
1084,0.78634,0.02447
1085,0.78634,0.02447
1086,0.78634,0.02447
1087,0.78634,0.02447
1088,0.78634,0.02447
1089,0.78634,0.02447
1090,0.73262,0.05204
1091,0.73262,0.05140
1092,0.73262,0.05204
1093,0.73262,0.05140
1094,0.66087,0.04700
1095,0.66087,0.04700
1096,0.66087,0.04700
1097,0.66087,0.04764
1098,0.66087,0.04700
1099,0.66087,0.04764
1100,0.79114,0.03367
1101,0.70959,0.03510
1102,0.79114,0.03510
1103,0.79114,0.03510
1104,0.79114,0.03328
1105,0.79114,0.03510
1106,0.70959,0.03328
1107,0.70959,0.03328
1108,0.73355,0.03328
1109,0.79114,0.03510
1110,0.78743,0.06407
1111,0.78743,0.06407
1112,0.78743,0.06407
1113,0.78743,0.06407
1114,0.78743,0.06407
1115,0.78743,0.06407
1116,0.78743,0.06407
1117,0.78743,0.06407
1118,0.78743,0.06407
1119,0.78743,0.06407
1120,0.70592,0.03685
1121,0.72988,0.03580
1122,0.72988,0.03580
1123,0.72988,0.03580
1124,0.78717,0.03580
1125,0.72988,0.03580
1126,0.72988,0.03580
1127,0.72988,0.03580
1128,0.72988,0.03580
1129,0.72988,0.03580
1130,0.78331,0.05441
1131,0.78331,0.05441
1132,0.78331,0.05441
1133,0.78331,0.05441
1134,0.78331,0.05441
1135,0.78331,0.05441
1136,0.78331,0.05441
1137,0.78331,0.05441
1138,0.78331,0.05441
1139,0.78331,0.05441
1140,0.72473,0.08818
1141,0.72473,0.08818
1142,0.70056,0.08756
1143,0.72473,0.08756
1144,0.78182,0.09164
1145,0.78182,0.09164
1146,0.78182,0.09164
1147,0.78182,0.09164
1148,0.78182,0.09164
1149,0.78182,0.09164
1150,0.78086,0.06782
