Frame,Queue,Moving
654,0.730853,0.113685
655,0.73291,0.13029
656,0.73291,0.13029
657,0.73291,0.13029
658,0.73291,0.13029
659,0.73291,0.13029
660,0.733599,0.116552
661,0.733599,0.116552
662,0.733599,0.116552
663,0.733599,0.116552
664,0.733599,0.116552
665,0.735573,0.107944
666,0.735573,0.107944
667,0.735573,0.107944
668,0.735573,0.107944
669,0.735573,0.107944
670,0.731554,0.190354
671,0.731554,0.190354
672,0.731554,0.190354
673,0.731554,0.190354
674,0.731554,0.190354
675,0.731453,0.120602
676,0.731453,0.120602
677,0.731453,0.120602
678,0.731453,0.120602
679,0.731453,0.120602
680,0.732874,0.110816
681,0.732874,0.110816
682,0.732874,0.110816
683,0.732874,0.110816
684,0.732874,0.110816
685,0.732815,0.112136
686,0.732815,0.112136
687,0.732815,0.112136
688,0.732815,0.112136
689,0.732815,0.112136
690,0.731618,0.0933412
691,0.731618,0.0933412
692,0.731618,0.0933412
693,0.731618,0.0933412
694,0.731618,0.0933412
695,0.729866,0.164511
696,0.729866,0.164511
697,0.729866,0.164511
698,0.729866,0.164511
699,0.729866,0.164511
700,0.730885,0.111582
701,0.730885,0.111582
702,0.730885,0.111582
703,0.730885,0.111582
704,0.730885,0.111582
705,0.732882,0.0925739
706,0.732882,0.0925739
707,0.732882,0.0925739
708,0.732882,0.0925739
709,0.732882,0.0925739
710,0.737105,0.09195
711,0.737105,0.09195
712,0.737105,0.09195
713,0.737105,0.09195
714,0.737105,0.09195
715,0.740963,0.09092
716,0.740963,0.09092
717,0.740963,0.09092
718,0.740963,0.09092
719,0.740963,0.09092
720,0.744918,0.150403
721,0.744918,0.150403
722,0.744918,0.150403
723,0.744918,0.150403
724,0.744918,0.150403
725,0.74725,0.0732867
726,0.74725,0.0732867
727,0.74725,0.0732867
728,0.74725,0.0732867
729,0.74725,0.0732867
730,0.746851,0.0619976
731,0.746851,0.0619976
732,0.746851,0.0619976
733,0.746851,0.0619976
734,0.746851,0.0619976
735,0.746494,0.0465216
736,0.746494,0.0465216
737,0.746494,0.0465216
738,0.746494,0.0465216
739,0.746494,0.0465216
740,0.747995,0.0441782
741,0.747995,0.0441782
742,0.747995,0.0441782
743,0.747995,0.0441782
744,0.747995,0.0441782
745,0.74836,0.103394
746,0.74836,0.103394
747,0.74836,0.103394
748,0.74836,0.103394
749,0.74836,0.103394
750,0.751508,0.0530984
751,0.751508,0.0530984
752,0.751508,0.0530984
753,0.751508,0.0530984
754,0.751508,0.0530984
755,0.752053,0.0319293
756,0.752053,0.0319293
757,0.752053,0.0319293
758,0.752053,0.0319293
759,0.752053,0.0319293
760,0.753733,0.0303834
761,0.753733,0.0303834
762,0.753733,0.0303834
763,0.753733,0.0303834
764,0.753733,0.0303834
765,0.755653,0.0340556
766,0.755653,0.0340556
767,0.755653,0.0340556
768,0.755653,0.0340556
769,0.755653,0.0340556
770,0.756192,0.10971
771,0.756192,0.10971
772,0.756192,0.10971
773,0.756192,0.10971
774,0.756192,0.10971
775,0.758064,0.0372154
776,0.758064,0.0372154
777,0.758064,0.0372154
778,0.758064,0.0372154
779,0.758064,0.0372154
780,0.758994,0.0353227
781,0.758994,0.0353227
782,0.758994,0.0353227
783,0.758994,0.0353227
784,0.758994,0.0353227
785,0.758685,0.0347375
786,0.758685,0.0347375
787,0.758685,0.0347375
788,0.758685,0.0347375
789,0.758685,0.0347375
790,0.759949,0.045277
791,0.759949,0.045277
792,0.759949,0.045277
793,0.759949,0.045277
794,0.759949,0.045277
795,0.755001,0.127989
796,0.755001,0.127989
797,0.755001,0.127989
798,0.755001,0.127989
799,0.755001,0.127989
800,0.756524,0.0765382
801,0.756524,0.0765382
802,0.756524,0.0765382
803,0.756524,0.0765382
804,0.756524,0.0765382
805,0.75406,0.0804602
806,0.75406,0.0804602
807,0.75406,0.0804602
808,0.75406,0.0804602
809,0.75406,0.0804602
810,0.757499,0.0742201
811,0.757499,0.0742201
812,0.757499,0.0742201
813,0.757499,0.0742201
814,0.757499,0.0742201
815,0.773637,0.0810912
816,0.773637,0.0810912
817,0.773637,0.0810912
818,0.773637,0.0810912
819,0.773637,0.0810912
820,0.792864,0.147992
821,0.792864,0.147992
822,0.792864,0.147992
823,0.792864,0.147992
824,0.792864,0.147992
825,0.804338,0.0615349
826,0.804338,0.0615349
827,0.804338,0.0615349
828,0.804338,0.0615349
829,0.804338,0.0615349
830,0.808243,0.056694
831,0.808243,0.056694
832,0.808243,0.056694
833,0.808243,0.056694
834,0.808243,0.056694
835,0.81173,0.0450002
836,0.81173,0.0450002
837,0.81173,0.0450002
838,0.81173,0.0450002
839,0.81173,0.0450002
840,0.814257,0.0367162
841,0.814257,0.0367162
842,0.814257,0.0367162
843,0.814257,0.0367162
844,0.814257,0.0367162
845,0.817351,0.103048
846,0.817351,0.103048
847,0.817351,0.103048
848,0.817351,0.103048
849,0.817351,0.103048
850,0.818384,0.0481936
851,0.818384,0.0481936
852,0.818384,0.0481936
853,0.818384,0.0481936
854,0.818384,0.0481936
855,0.819074,0.040871
856,0.819074,0.040871
857,0.819074,0.040871
858,0.819074,0.040871
859,0.819074,0.040871
860,0.818106,0.0380402
861,0.818106,0.0380402
862,0.818106,0.0380402
863,0.818106,0.0380402
864,0.818106,0.0380402
865,0.817508,0.0408961
866,0.817508,0.0408961
867,0.817508,0.0408961
868,0.817508,0.0408961
869,0.817508,0.0408961
870,0.813873,0.100385
871,0.813873,0.100385
872,0.813873,0.100385
873,0.813873,0.100385
874,0.813873,0.100385
875,0.815993,0.0429295
876,0.815993,0.0429295
877,0.815993,0.0429295
878,0.815993,0.0429295
879,0.815993,0.0429295
880,0.813882,0.0972922
881,0.813882,0.0972922
882,0.813882,0.0972922
883,0.813882,0.0972922
884,0.813882,0.0972922
885,0.815402,0.0370178
886,0.815402,0.0370178
887,0.815402,0.0370178
888,0.815402,0.0370178
889,0.815402,0.0370178
890,0.816023,0.0385608
891,0.816023,0.0385608
892,0.816023,0.0385608
893,0.816023,0.0385608
894,0.816023,0.0385608
895,0.819753,0.035886
896,0.819753,0.035886
897,0.819753,0.035886
898,0.819753,0.035886
899,0.819753,0.035886
900,0.822487,0.0331631
901,0.822487,0.0331631
902,0.822487,0.0331631
903,0.822487,0.0331631
904,0.822487,0.0331631
905,0.817996,0.0900756
906,0.817996,0.0900756
907,0.817996,0.0900756
908,0.817996,0.0900756
909,0.817996,0.0900756
910,0.820066,0.0445778
911,0.820066,0.0445778
912,0.820066,0.0445778
913,0.820066,0.0445778
914,0.820066,0.0445778
915,0.815443,0.0377848
916,0.815443,0.0377848
917,0.815443,0.0377848
918,0.815443,0.0377848
919,0.815443,0.0377848
920,0.809714,0.0333275
921,0.809714,0.0333275
922,0.809714,0.0333275
923,0.809714,0.0333275
924,0.809714,0.0333275
925,0.808906,0.020601
926,0.808906,0.020601
927,0.808906,0.020601
928,0.808906,0.020601
929,0.808906,0.020601
930,0.804414,0.0851662
931,0.804414,0.0851662
932,0.804414,0.0851662
933,0.804414,0.0851662
934,0.804414,0.0851662
935,0.80711,0.0344399
936,0.80711,0.0344399
937,0.80711,0.0344399
938,0.80711,0.0344399
939,0.80711,0.0344399
940,0.811774,0.0370833
941,0.811774,0.0370833
942,0.811774,0.0370833
943,0.811774,0.0370833
944,0.811774,0.0370833
945,0.812918,0.0400777
946,0.812918,0.0400777
947,0.812918,0.0400777
948,0.812918,0.0400777
949,0.812918,0.0400777
950,0.81313,0.031775
951,0.81313,0.031775
952,0.81313,0.031775
953,0.81313,0.031775
954,0.81313,0.031775
955,0.811504,0.0921456
956,0.811504,0.0921456
957,0.811504,0.0921456
958,0.811504,0.0921456
959,0.811504,0.0921456
960,0.812259,0.0391214
961,0.812259,0.0391214
962,0.812259,0.0391214
963,0.812259,0.0391214
964,0.812259,0.0391214
965,0.813103,0.0385792
966,0.813103,0.0385792
967,0.813103,0.0385792
968,0.813103,0.0385792
969,0.813103,0.0385792
970,0.812867,0.033467
971,0.812867,0.033467
972,0.812867,0.033467
973,0.812867,0.033467
974,0.812867,0.033467
975,0.811433,0.0315852
976,0.811433,0.0315852
977,0.811433,0.0315852
978,0.811433,0.0315852
979,0.811433,0.0315852
980,0.808112,0.105118
981,0.808112,0.105118
982,0.808112,0.105118
983,0.808112,0.105118
984,0.808112,0.105118
985,0.811763,0.0531359
986,0.811763,0.0531359
987,0.811763,0.0531359
988,0.811763,0.0531359
989,0.811763,0.0531359
990,0.812247,0.0422206
991,0.812247,0.0422206
992,0.812247,0.0422206
993,0.812247,0.0422206
994,0.812247,0.0422206
995,0.812708,0.0336141
996,0.812708,0.0336141
997,0.812708,0.0336141
998,0.812708,0.0336141
999,0.812708,0.0336141
1000,0.814196,0.0478346
1001,0.814196,0.0478346
1002,0.814196,0.0478346
1003,0.814196,0.0478346
1004,0.814196,0.0478346
1005,0.810526,0.096605
1006,0.810526,0.096605
1007,0.810526,0.096605
1008,0.810526,0.096605
1009,0.810526,0.096605
1010,0.80503,0.105574
1011,0.80503,0.105574
1012,0.80503,0.105574
1013,0.80503,0.105574
1014,0.80503,0.105574
1015,0.80454,0.0477894
1016,0.80454,0.0477894
1017,0.80454,0.0477894
1018,0.80454,0.0477894
1019,0.80454,0.0477894
1020,0.803775,0.0435789
1021,0.803775,0.0435789
1022,0.803775,0.0435789
1023,0.803775,0.0435789
1024,0.803775,0.0435789
1025,0.803361,0.0399619
1026,0.803361,0.0399619
1027,0.803361,0.0399619
1028,0.803361,0.0399619
1029,0.803361,0.0399619
1030,0.802849,0.0322444
1031,0.802849,0.0322444
1032,0.802849,0.0322444
1033,0.802849,0.0322444
1034,0.802849,0.0322444
1035,0.79941,0.10223
1036,0.79941,0.10223
1037,0.79941,0.10223
1038,0.79941,0.10223
1039,0.79941,0.10223
1040,0.800842,0.0429555
1041,0.800842,0.0429555
1042,0.800842,0.0429555
1043,0.800842,0.0429555
1044,0.800842,0.0429555
1045,0.80325,0.0450666
1046,0.80325,0.0450666
1047,0.80325,0.0450666
1048,0.80325,0.0450666
1049,0.80325,0.0450666
1050,0.803117,0.0439766
1051,0.803117,0.0439766
1052,0.803117,0.0439766
1053,0.803117,0.0439766
1054,0.803117,0.0439766
1055,0.80335,0.03345
1056,0.80335,0.03345
1057,0.80335,0.03345
1058,0.80335,0.03345
1059,0.80335,0.03345
1060,0.798502,0.106226
1061,0.798502,0.106226
1062,0.798502,0.106226
1063,0.798502,0.106226
1064,0.798502,0.106226
1065,0.798779,0.0477551
1066,0.798779,0.0477551
1067,0.798779,0.0477551
1068,0.798779,0.0477551
1069,0.798779,0.0477551
1070,0.798876,0.0364
1071,0.798876,0.0364
1072,0.798876,0.0364
1073,0.798876,0.0364
1074,0.798876,0.0364
1075,0.800719,0.0375867
1076,0.800719,0.0375867
1077,0.800719,0.0375867
1078,0.800719,0.0375867
1079,0.800719,0.0375867
1080,0.800415,0.0261283
1081,0.800415,0.0261283
1082,0.800415,0.0261283
1083,0.800415,0.0261283
1084,0.800415,0.0261283
1085,0.797658,0.10396
1086,0.797658,0.10396
1087,0.797658,0.10396
1088,0.797658,0.10396
1089,0.797658,0.10396
1090,0.799808,0.0481746
1091,0.799808,0.0481746
1092,0.799808,0.0481746
1093,0.799808,0.0481746
1094,0.799808,0.0481746
1095,0.800915,0.0379278
1096,0.800915,0.0379278
1097,0.800915,0.0379278
1098,0.800915,0.0379278
1099,0.800915,0.0379278
1100,0.801458,0.0377159
1101,0.801458,0.0377159
1102,0.801458,0.0377159
1103,0.801458,0.0377159
1104,0.801458,0.0377159
1105,0.801301,0.0342908
1106,0.801301,0.0342908
1107,0.801301,0.0342908
1108,0.801301,0.0342908
1109,0.801301,0.0342908
1110,0.797382,0.103355
1111,0.797382,0.103355
1112,0.797382,0.103355
